transaction_id,customer_id,timestamp,amount,merchant_category,location,device_type,risk_score,flagged_for_review
TX_921D6DA5CCFA,CUST_E630CBB6,2022-10-24 01:10:07,1824.67,Gambling,"Charlotte, NC",Tablet - iOS,0.849,True
TX_6120BB437CCC,CUST_694A3D7B,2025-08-03 14:51:58,291.25,Retail,"Los Angeles, CA",Mobile - iOS,0.028,False
TX_DF71E76AEB5B,CUST_69BE72D9,2025-02-23 14:25:19,3360.37,Wire Transfer,"San Jose, CA",ATM,0.685,True
TX_2B85B87B1826,CUST_FA91A2FD,2022-07-02 13:52:12,391.8,Jewelry,"Columbus, OH",Mobile - iOS,0.051,False
TX_898E6F0022E1,CUST_3A752D9A,2022-03-09 00:26:15,2112.14,ATM Withdrawal,"San Antonio, TX",Mobile - iOS,0.368,False
TX_C2933700D927,CUST_724344DD,2023-07-12 18:27:39,1419.99,Gas Station,"Houston, TX",Tablet - Android,0.127,False
TX_D31D593B5868,CUST_BFAE2AFC,2024-02-18 07:20:13,59.05,Jewelry,"Denver, CO",ATM,0.144,False
TX_790B1AEA0524,CUST_6F427D02,2024-01-24 11:07:10,2367.1,Cryptocurrency,"San Jose, CA",Mobile - Android,0.671,True
TX_D5D848E867E7,CUST_9FDBF764,2023-08-17 16:39:54,2892.59,Wire Transfer,"Jacksonville, FL",POS Terminal,0.631,True
TX_A6A7699D5617,CUST_0054135E,2023-09-04 10:48:16,4716.27,Cryptocurrency,"San Jose, CA",Mobile - Android,0.658,True
TX_D9DD30A8C78A,CUST_A3E91716,2025-06-07 03:25:36,928.72,Healthcare,"Boston, MA",Desktop - Mac,0.317,False
TX_A3C6EE6E32B1,CUST_297FAED1,2023-06-14 08:37:28,292.24,Utilities,"Columbus, OH",Tablet - iOS,0.003,False
TX_7E64C8F7C377,CUST_D8D1C1E7,2025-10-16 21:44:35,179.62,Healthcare,"Los Angeles, CA",Tablet - Android,0.1,False
TX_E0AC9972E5B9,CUST_D25068CA,2025-05-24 23:30:46,935.83,Money Transfer,"Indianapolis, IN",Tablet - iOS,0.37,False
TX_622209C361DE,CUST_D9985C83,2022-08-01 00:57:48,430.81,Travel,"Houston, TX",ATM,0.402,False
TX_96B709A17ECF,CUST_9A78D967,2023-11-01 09:57:54,523.39,Entertainment,"San Jose, CA",POS Terminal,0.074,False
TX_48E79D9BF38F,CUST_D5C3A096,2025-04-14 04:54:49,771.08,Restaurant,"San Jose, CA",Tablet - iOS,0.363,False
TX_91F7E5F19938,CUST_6B5C5BD1,2023-09-16 12:59:04,156.9,Healthcare,"Denver, CO",Mobile - iOS,0.165,False
TX_BDB2940B69F9,CUST_61EC9F7B,2023-12-30 03:08:49,2214.82,Gambling,"Austin, TX",POS Terminal,0.623,True
TX_2EE3EE8A8C6F,CUST_70528024,2025-05-03 12:12:21,586.53,ATM Withdrawal,"New York, NY",Web Browser,0.188,False
TX_BDD8B064100C,CUST_B2926EDF,2022-06-11 18:39:13,820.22,Jewelry,"Seattle, WA",Tablet - iOS,0.138,False
TX_3FD82AD8BAF8,CUST_BFAE2AFC,2023-11-02 12:24:14,93.8,Healthcare,"Seattle, WA",Web Browser,0.074,False
TX_35932ECA2491,CUST_FA91A2FD,2023-02-24 09:56:11,198.59,Cryptocurrency,"Philadelphia, PA",Desktop - Windows,0.207,False
TX_078C10AF8CEF,CUST_2C1FBDF2,2023-02-04 09:29:18,191.28,Cryptocurrency,"San Antonio, TX",Mobile - Android,0.204,False
TX_E466C13559E0,CUST_A9A4E4AA,2025-09-20 14:45:37,421.53,Wire Transfer,"Seattle, WA",Mobile - iOS,0.207,False
TX_F846923E0531,CUST_1D81EACF,2025-08-26 10:45:45,898.21,Utilities,"Fort Worth, TX",Mobile - iOS,0.031,False
TX_8FCB8A5E770C,CUST_13531966,2025-09-01 02:41:42,972.56,Gambling,"San Jose, CA",Mobile - Android,0.443,False
TX_5E8B37D6B5A7,CUST_760A8C60,2022-03-18 09:13:53,860.31,Jewelry,"Pyongyang, North Korea",Tablet - iOS,0.384,False
TX_27D32B361527,CUST_AB350A77,2023-01-07 14:48:21,732.53,Travel,"San Antonio, TX",Desktop - Mac,0.027,False
TX_23F0D2A06234,CUST_5066A278,2025-07-01 07:00:08,9952.84,Grocery,"San Antonio, TX",Desktop - Mac,0.476,False
TX_AB12031C771F,CUST_3FF92206,2022-02-14 07:12:16,1350.87,Grocery,"Columbus, OH",ATM,0.173,False
TX_C14258AE73D5,CUST_F6AD2D0E,2022-01-22 14:54:27,150.57,ATM Withdrawal,"Boston, MA",Tablet - Android,0.15,False
TX_435AFC3EAB7A,CUST_55F9BA03,2023-05-26 23:03:11,285.21,Jewelry,"San Antonio, TX",Mobile - iOS,0.166,False
TX_31751E1900A3,CUST_D1FD7011,2022-12-21 07:47:37,560.57,Utilities,"Charlotte, NC",Desktop - Windows,0.047,False
TX_BACCED2A41CB,CUST_26E13476,2023-07-09 22:58:50,140.49,Online Shopping,"Seattle, WA",Tablet - iOS,0.242,False
TX_5401AF31C448,CUST_DAFB1E69,2025-04-05 23:51:58,318.06,Travel,"Philadelphia, PA",Desktop - Windows,0.309,False
TX_3EF06D3832DF,CUST_8CFA6DB1,2024-02-04 01:28:52,879.89,Cryptocurrency,"Dallas, TX",Web Browser,0.443,False
TX_FBD6D29824A0,CUST_DA8701B3,2022-07-28 15:41:40,694.07,Electronics,"Dallas, TX",POS Terminal,0.021,False
TX_5B5D98DA9F51,CUST_28C05FB8,2025-05-15 05:59:16,10396.41,Money Transfer,"San Diego, CA",Web Browser,0.924,True
TX_4FBB8BA8CC97,CUST_EA19910C,2022-11-12 21:30:40,156.85,Foreign Transaction,"Chicago, IL",Desktop - Windows,0.031,False
TX_90827D1BF6AC,CUST_352E3232,2022-03-24 18:50:44,349.81,Wire Transfer,"Seattle, WA",Tablet - iOS,0.343,False
TX_01F800C2578C,CUST_2FD00734,2024-11-04 23:47:09,947.68,ATM Withdrawal,"San Diego, CA",Desktop - Mac,0.24,False
TX_E02306525473,CUST_C6523C71,2022-06-06 05:06:08,19689.9,Grocery,"Indianapolis, IN",ATM,0.743,True
TX_6E9F66C935C3,CUST_BA91A0F7,2023-04-28 22:22:44,4055.98,Restaurant,"Chicago, IL",Mobile - iOS,0.623,True
TX_63B115DAC899,CUST_60A5ADB8,2023-08-20 22:02:51,632.99,Healthcare,"Boston, MA",Desktop - Windows,0.221,False
TX_C52CA2ADB9F9,CUST_BA8401CF,2025-06-22 19:16:44,3031.07,Grocery,"Lagos, Nigeria",Desktop - Windows,0.731,True
TX_8D7E1DC98713,CUST_A6E105FD,2024-03-05 23:16:15,50896.32,Gambling,"Moscow, Russia",POS Terminal,1.0,True
TX_0A2FCB10262E,CUST_FFF85AA0,2023-10-19 21:51:16,1955.84,Entertainment,"San Antonio, TX",Mobile - iOS,0.238,False
TX_E5A71A13FCB4,CUST_E3FD6517,2023-02-05 06:18:18,4398.32,Insurance,"Indianapolis, IN",ATM,0.402,False
TX_642101354EC9,CUST_23A3E287,2023-11-09 00:17:29,30.6,Travel,"New York, NY",Tablet - Android,0.273,False
TX_BDAA84E04914,CUST_90E339F0,2024-11-05 21:22:04,615.96,Electronics,"San Antonio, TX",ATM,0.099,False
TX_B650FCA4747A,CUST_6794BCAA,2023-01-08 12:27:40,661.35,Travel,"Boston, MA",Tablet - Android,0.083,False
TX_85C3818E9507,CUST_C38662FD,2023-01-14 14:58:31,2394.63,Travel,"Jacksonville, FL",Desktop - Windows,0.104,False
TX_D410B23C69CD,CUST_6738322A,2024-03-28 11:34:05,1833.53,Retail,"Jacksonville, FL",Desktop - Windows,0.13,False
TX_5DB804B7FD74,CUST_8261BFBD,2022-08-28 02:20:59,2790.36,Cryptocurrency,"San Antonio, TX",Mobile - iOS,0.48,False
TX_8ED5D32CB015,CUST_3C2ED301,2023-10-09 21:44:37,2235.87,Online Shopping,"Pyongyang, North Korea",Tablet - iOS,0.433,False
TX_7595525F50CE,CUST_ED233E8C,2023-01-04 01:27:24,85.24,Utilities,"Boston, MA",Web Browser,0.155,False
TX_70B3C4CFD70A,CUST_3435E459,2025-02-02 10:06:12,365.56,Money Transfer,"Los Angeles, CA",Mobile - iOS,0.355,False
TX_39505C670EFD,CUST_6A46EA61,2023-04-05 22:54:10,14635.49,Travel,"Phoenix, AZ",Mobile - Android,0.74,True
TX_1EBD84A37B78,CUST_F8AAD8EC,2022-06-06 11:47:18,2739.5,Grocery,"Jacksonville, FL",Web Browser,0.131,False
TX_1B96A6E455B6,CUST_79DA1F3A,2025-01-17 13:34:31,991.52,Insurance,"New York, NY",Mobile - Android,0.153,False
TX_0415EAFE8129,CUST_C77CCDB2,2024-12-23 10:16:35,541.86,Wire Transfer,"San Jose, CA",Tablet - iOS,0.35,False
TX_66B22E88CD33,CUST_73A59857,2025-10-11 00:02:50,1731.55,Foreign Transaction,"Charlotte, NC",ATM,0.378,False
TX_6ED29BC01732,CUST_A754BCA8,2023-05-16 10:33:20,778.18,Wire Transfer,"Fort Worth, TX",Tablet - iOS,0.389,False
TX_87FFB4D6AB0C,CUST_87DA80EA,2023-09-29 23:07:38,440.99,Online Shopping,"San Antonio, TX",Tablet - iOS,0.282,False
TX_8F868C1B6E7B,CUST_341DA479,2025-06-04 04:45:59,441.76,Online Shopping,"Philadelphia, PA",Mobile - Android,0.189,False
TX_8472007131A2,CUST_6B418019,2023-09-18 22:04:02,1854.62,Money Transfer,"San Antonio, TX",Mobile - Android,0.506,False
TX_0B1229D1ADC2,CUST_7E562DCE,2024-11-12 18:49:55,380.15,ATM Withdrawal,"Boston, MA",ATM,0.131,False
TX_39AC3BF061DE,CUST_6B31F674,2024-04-12 18:39:38,1460.66,Grocery,"Philadelphia, PA",Desktop - Mac,0.322,False
TX_8185AA1A12A1,CUST_2298AB2C,2022-02-10 01:14:56,437.67,Cryptocurrency,"New York, NY",Desktop - Windows,0.491,False
TX_10A8252E97C5,CUST_99FBF93D,2022-01-12 11:59:12,750.52,Money Transfer,"Austin, TX",Desktop - Mac,0.309,False
TX_9384C201E6CB,CUST_D76CE945,2022-07-17 00:20:40,82865.18,Money Transfer,"San Diego, CA",Mobile - iOS,1.0,True
TX_C397ABB861F0,CUST_07343E08,2022-11-28 13:53:51,619.79,Restaurant,"Los Angeles, CA",ATM,0.08,False
TX_CEDD7C4AE228,CUST_64F6B417,2024-06-04 05:52:29,758.72,Healthcare,"San Diego, CA",Desktop - Windows,0.319,False
TX_4ADFA42327B1,CUST_3AD3A7A2,2023-02-28 16:39:57,3969.06,Entertainment,"Charlotte, NC",Mobile - Android,0.401,False
TX_33D67F30880F,CUST_2D98103C,2022-08-22 20:34:58,813.21,Wire Transfer,"Philadelphia, PA",POS Terminal,0.291,False
TX_8BBB34B5C328,CUST_0054135E,2024-06-07 17:19:49,97583.27,Money Transfer,"Philadelphia, PA",Desktop - Mac,0.943,True
TX_7BDE1373B568,CUST_5066A278,2022-07-23 21:34:54,2913.91,Jewelry,"Philadelphia, PA",ATM,0.247,False
TX_C2E84AF891AB,CUST_C422628E,2022-05-10 16:30:20,2304.55,Retail,"Fort Worth, TX",ATM,0.199,False
TX_9CC5D6FC8E07,CUST_40ADFDA7,2025-08-25 01:27:48,1914.15,Retail,"Seattle, WA",Tablet - iOS,0.499,False
TX_11540C0CA1A0,CUST_98E089F8,2025-06-26 04:29:38,450.15,Cryptocurrency,"Houston, TX",ATM,0.534,False
TX_30F69A0952EA,CUST_53C8C5D0,2022-08-15 11:37:26,2712.88,Gambling,"Jacksonville, FL",Desktop - Windows,0.647,True
TX_5F88EFAFDE11,CUST_6B418019,2022-11-05 22:25:24,2862.36,Wire Transfer,"Seattle, WA",POS Terminal,0.603,True
TX_7E3913548C35,CUST_3979FB6C,2023-12-26 18:53:06,146.98,Gambling,"San Antonio, TX",Tablet - iOS,0.323,False
TX_CDFA5B848609,CUST_19997517,2025-03-04 05:21:20,854.84,Cryptocurrency,"New York, NY",ATM,0.598,False
TX_8F22E57F99E3,CUST_9D6A3A24,2022-10-07 18:55:38,34130.54,Cryptocurrency,"Columbus, OH",Tablet - iOS,0.813,True
TX_B39DB7E81EC8,CUST_29450232,2025-03-21 19:25:31,5057.71,Gambling,"San Jose, CA",ATM,0.551,False
TX_53FD6E0E82F4,CUST_2B220FEB,2025-11-05 19:54:36,291.38,Utilities,"Chicago, IL",Web Browser,0.039,False
TX_C108602A6DB3,CUST_1493E825,2024-10-29 09:07:26,467.42,Insurance,"San Francisco, CA",Web Browser,0.189,False
TX_961847C88608,CUST_034A5791,2023-02-27 12:46:37,541.07,Money Transfer,"Houston, TX",POS Terminal,0.259,False
TX_BDC19751D453,CUST_1C035B46,2024-12-29 00:16:18,3982.44,Money Transfer,"Fort Worth, TX",Tablet - Android,0.843,True
TX_E5E1441B653B,CUST_814DC7C4,2022-03-06 05:25:08,291.51,Money Transfer,"Boston, MA",Mobile - iOS,0.818,True
TX_F2F89EC42A59,CUST_6F427D02,2023-07-09 17:53:16,611.44,Money Transfer,"Seattle, WA",Desktop - Mac,0.675,True
TX_1CAAB517269F,CUST_E82F68E3,2022-03-26 10:30:19,670.09,Money Transfer,"Seattle, WA",Desktop - Mac,0.324,False
TX_480CAD36EB6A,CUST_681E27A5,2024-08-28 08:53:54,746.08,Grocery,"Seattle, WA",Tablet - Android,0.083,False
TX_B42115798026,CUST_FC5FAFD9,2023-04-30 00:09:59,960.53,Jewelry,"New York, NY",Mobile - iOS,0.15,False
TX_0977CBF97978,CUST_6C237A8D,2025-10-23 11:46:24,2076.16,Jewelry,"Caracas, Venezuela",POS Terminal,0.359,False
TX_39E52860543D,CUST_34F2350D,2023-06-19 18:12:52,443.89,Money Transfer,"San Jose, CA",POS Terminal,0.29,False
TX_B863A6259B0D,CUST_AA9BD869,2024-10-26 15:58:46,913.14,Grocery,"Indianapolis, IN",ATM,0.032,False
TX_DD7E607206AE,CUST_0AA8D3C2,2025-08-09 01:01:07,634.71,Entertainment,"Columbus, OH",Tablet - Android,0.328,False
TX_8E4EFC0DC6FE,CUST_C019AE09,2022-04-08 07:17:58,302.67,Utilities,"Phoenix, AZ",Mobile - iOS,0.079,False
TX_1278FE34407E,CUST_36E4618B,2025-09-24 10:27:35,903.36,Wire Transfer,"Jacksonville, FL",Desktop - Windows,0.26,False
TX_0FB729E00418,CUST_7FF17EBA,2024-02-13 04:50:49,134.79,Electronics,"Jacksonville, FL",POS Terminal,0.324,False
TX_4727FE507E6B,CUST_9522FB2A,2023-10-08 13:49:11,192.39,Travel,"Houston, TX",Mobile - iOS,0.066,False
TX_B0E2C2FD17D8,CUST_4CF8C15B,2025-07-24 20:42:18,244.06,ATM Withdrawal,"Fort Worth, TX",Tablet - iOS,0.437,False
TX_CB1ED15EBFFA,CUST_4CA290EB,2024-02-02 19:14:38,442.7,Travel,"Houston, TX",Desktop - Mac,0.107,False
TX_5CC5C8A2807A,CUST_02D35CF6,2022-01-13 15:53:05,969.75,Insurance,"Austin, TX",Tablet - Android,0.044,False
TX_2072A55C1066,CUST_D6AA3B39,2025-05-05 01:00:47,426.79,Travel,"Chicago, IL",Mobile - Android,0.436,False
TX_84F84AE64DC3,CUST_A5C5926E,2024-08-25 07:59:49,643.69,Gambling,"Charlotte, NC",Desktop - Windows,0.285,False
TX_FFBC969AEF3F,CUST_18EF1612,2025-01-02 20:34:46,41185.45,Electronics,"Seattle, WA",Desktop - Windows,0.717,True
TX_63E655E28DA4,CUST_A3E91716,2022-12-15 21:53:22,148.54,Electronics,"Houston, TX",POS Terminal,0.023,False
TX_8DE1345F656C,CUST_20B79982,2023-11-03 15:23:39,93.19,Gas Station,"Los Angeles, CA",Tablet - Android,0.183,False
TX_F3290FCD05A6,CUST_70528024,2025-07-28 01:23:19,603.29,Utilities,"San Francisco, CA",ATM,0.211,False
TX_F125D3C146B7,CUST_4B56EB62,2023-04-17 11:40:13,363.06,Online Shopping,"San Jose, CA",ATM,0.175,False
TX_270B6CF591AD,CUST_6A947AAB,2023-08-29 03:53:50,845.66,Grocery,"Jacksonville, FL",Tablet - iOS,0.29,False
TX_18161E68D9AB,CUST_5B23A317,2024-07-29 06:16:18,848.93,Entertainment,"Los Angeles, CA",Tablet - Android,0.046,False
TX_49B5313F739F,CUST_DDD122A3,2024-12-30 00:14:12,692.43,Gas Station,"Chicago, IL",Desktop - Mac,0.298,False
TX_341D32B81174,CUST_7C75E37E,2024-12-03 19:11:27,936.98,Foreign Transaction,"Charlotte, NC",Web Browser,0.107,False
TX_392ED78C00E4,CUST_47B59477,2025-02-14 02:22:50,58897.46,Gambling,"Seattle, WA",Tablet - Android,1.0,True
TX_0575BF936340,CUST_02D35CF6,2023-01-07 03:28:44,312.67,Electronics,"San Antonio, TX",Tablet - Android,0.296,False
TX_D0F6387807B2,CUST_2F4F30C4,2024-11-14 01:06:32,568.88,Grocery,"Jacksonville, FL",POS Terminal,0.287,False
TX_94C3B90C2699,CUST_760A8C60,2023-08-23 08:55:24,3702.58,Wire Transfer,"Philadelphia, PA",POS Terminal,0.618,True
TX_F4435A4ACCF9,CUST_876CCE5E,2023-09-28 07:13:52,1783.6,Utilities,"Fort Worth, TX",POS Terminal,0.152,False
TX_4681EB1C4CDA,CUST_90499ABE,2023-12-01 01:39:37,3972.45,Grocery,"Los Angeles, CA",Web Browser,0.518,False
TX_5EF393CFFA91,CUST_705C73EC,2025-03-28 00:34:57,241.61,Electronics,"Philadelphia, PA",Mobile - Android,0.291,False
TX_70591128C660,CUST_5B4EC3BE,2025-05-02 13:42:33,297.6,Insurance,"Philadelphia, PA",Tablet - iOS,0.078,False
TX_C31D9CFD7AA6,CUST_6CE8AEC8,2024-11-19 16:19:39,2707.78,Gambling,"Denver, CO",Tablet - Android,0.388,False
TX_298283151000,CUST_B88202FC,2024-01-30 15:21:40,1078.16,Foreign Transaction,"Phoenix, AZ",Web Browser,0.248,False
TX_4118285EF47C,CUST_CE68C48D,2025-04-28 01:11:09,80.74,Gambling,"Seattle, WA",Mobile - Android,0.514,False
TX_E7155829D03A,CUST_A553D4F5,2024-12-19 17:12:40,612.35,Gambling,"Chicago, IL",ATM,0.203,False
TX_C72CFBF78E7A,CUST_E7A71AD6,2025-04-04 16:19:58,2780.05,Grocery,"Dallas, TX",Desktop - Mac,0.185,False
TX_BDA8BD672429,CUST_6B31F674,2022-11-24 16:25:33,26400.27,Wire Transfer,"San Antonio, TX",Tablet - Android,0.95,True
TX_08562F8896C9,CUST_28CDB024,2025-01-03 03:49:05,582.34,ATM Withdrawal,"Seattle, WA",Mobile - Android,0.205,False
TX_E8719C4D61D5,CUST_1FF2D84B,2023-11-21 18:00:56,822.86,Travel,"Houston, TX",ATM,0.094,False
TX_1E863B8A8F4D,CUST_6E8A93B2,2024-01-29 10:09:35,2777.6,Entertainment,"San Diego, CA",Tablet - Android,0.118,False
TX_E2C869D089A4,CUST_14098DCB,2025-09-07 10:47:32,201.27,Retail,"Beijing, China",POS Terminal,0.304,False
TX_CE4BB2BEEA7C,CUST_769963E5,2022-09-06 03:36:15,789.39,Gas Station,"New York, NY",Desktop - Mac,0.342,False
TX_2E3EA1D69738,CUST_01CEB8E2,2022-09-15 18:30:19,87952.56,Healthcare,"Moscow, Russia",Web Browser,0.916,True
TX_AFE74F842CA7,CUST_6A46EA61,2022-07-26 16:45:07,9916.1,Online Shopping,"San Jose, CA",Desktop - Mac,0.443,False
TX_C8958EBE92B8,CUST_D6EAFED3,2024-03-31 02:57:21,933.34,Foreign Transaction,"Charlotte, NC",Desktop - Mac,0.226,False
TX_096C06B34249,CUST_59FBE10E,2022-10-14 14:05:13,1553.49,Wire Transfer,"Denver, CO",Desktop - Mac,0.342,False
TX_53F425939B1D,CUST_BEB58344,2025-06-21 01:45:00,630.37,Money Transfer,"Austin, TX",POS Terminal,0.368,False
TX_7882C36E7DFB,CUST_1909749C,2023-08-21 14:42:15,10014.68,Wire Transfer,"Fort Worth, TX",Desktop - Mac,0.717,True
TX_9490529AA243,CUST_B9735C48,2023-01-16 11:22:50,878.45,Grocery,"Fort Worth, TX",Tablet - iOS,0.049,False
TX_CDF66B4771C3,CUST_6ED66F10,2025-10-22 19:02:42,55725.23,Foreign Transaction,"Philadelphia, PA",Desktop - Windows,0.709,True
TX_A9969F54DE34,CUST_009B9FF0,2025-08-24 12:26:00,785.65,Travel,"Indianapolis, IN",Mobile - Android,0.176,False
TX_58CC9154438D,CUST_B08167FE,2023-06-10 02:52:45,475.06,Gambling,"Austin, TX",Desktop - Mac,0.717,True
TX_CFFDBA9622FA,CUST_2BB065DE,2025-07-24 09:26:53,272.94,Jewelry,"Houston, TX",Mobile - iOS,0.038,False
TX_1978A599B9BA,CUST_41795F82,2025-01-24 00:08:31,980.33,Retail,"Dallas, TX",Desktop - Windows,0.247,False
TX_CC99A79F1E1E,CUST_1DB955E5,2024-05-14 04:59:54,514.02,Grocery,"Dallas, TX",Tablet - iOS,0.285,False
TX_66EB0B9E9CFB,CUST_2D09B010,2022-08-26 16:48:37,237.62,Electronics,"San Antonio, TX",Mobile - iOS,0.115,False
TX_1683C6E90992,CUST_A903D8A8,2022-04-02 13:31:25,267.53,Retail,"Denver, CO",Desktop - Windows,0.035,False
TX_792C11311433,CUST_9472C8E1,2023-07-24 19:32:29,2619.95,Jewelry,"Houston, TX",Desktop - Mac,0.266,False
TX_8949CDB62883,CUST_92C30016,2023-11-05 17:47:57,459.14,ATM Withdrawal,"Houston, TX",ATM,0.053,False
TX_078336C6472A,CUST_5682BFF3,2022-02-13 20:27:51,557.27,Money Transfer,"Houston, TX",Mobile - Android,0.352,False
TX_5A2D5AA93841,CUST_FE9814A4,2023-07-09 23:49:53,9576.0,Entertainment,"Denver, CO",Web Browser,0.602,True
TX_329580552272,CUST_3EAB0FE1,2022-05-14 16:31:13,552.89,Gambling,"Jacksonville, FL",Web Browser,0.244,False
TX_DBCA7FDCE39D,CUST_8167BADB,2023-03-16 12:18:48,168.23,Cryptocurrency,"New York, NY",Mobile - Android,0.688,True
TX_8FBCDBA907B8,CUST_2606BC12,2023-01-31 16:52:40,2909.51,Travel,"Seattle, WA",Desktop - Windows,0.179,False
TX_036F77B79FCD,CUST_2606BC12,2023-06-26 05:02:59,1982.87,Travel,"San Diego, CA",Mobile - Android,0.372,False
TX_E9AD4C1A4134,CUST_DE4ED386,2025-08-29 11:28:29,142.61,Utilities,"Dallas, TX",Mobile - Android,0.004,False
TX_C299BABFEE73,CUST_FDE6973D,2024-10-10 22:37:53,707.11,Grocery,"Denver, CO",Desktop - Mac,0.182,False
TX_555A0FFD756A,CUST_B4FBF75E,2023-05-07 17:41:04,53444.91,Grocery,"Caracas, Venezuela",Web Browser,0.79,True
TX_3055F300B69C,CUST_BBE4604F,2025-04-17 23:47:35,2246.01,Utilities,"Denver, CO",POS Terminal,0.291,False
TX_4FA2150EB79C,CUST_6A769171,2024-02-04 02:31:53,305.56,Online Shopping,"Philadelphia, PA",Tablet - iOS,0.153,False
TX_F351C6B124D2,CUST_98C735F6,2025-08-15 21:13:11,425.02,Grocery,"Seattle, WA",Mobile - iOS,0.007,False
TX_71FB9A7FECA8,CUST_A3E91716,2024-02-23 16:27:06,690.67,Entertainment,"Los Angeles, CA",ATM,0.002,False
TX_5DCEFA26741E,CUST_18B55A37,2024-03-28 14:44:41,178.14,Online Shopping,"Los Angeles, CA",Mobile - iOS,0.119,False
TX_A674567C2BE2,CUST_48A34F28,2023-04-30 12:57:51,419.96,Online Shopping,"Chicago, IL",Tablet - Android,0.039,False
TX_66AE17D1B666,CUST_BBA869CD,2025-01-18 18:01:00,345.57,ATM Withdrawal,"Boston, MA",Tablet - Android,0.006,False
TX_6EDB65C80884,CUST_05EC9F01,2024-10-10 07:08:21,955.76,Retail,"New York, NY",ATM,0.043,False
TX_23E921773333,CUST_C4AA1291,2022-07-03 06:48:49,44.26,Gambling,"Philadelphia, PA",Desktop - Windows,0.219,False
TX_A51CAC2403AA,CUST_81EDCE30,2025-01-12 12:36:02,745.81,ATM Withdrawal,"Chicago, IL",POS Terminal,0.099,False
TX_69DF0F9C687A,CUST_9EB2BC8D,2022-09-03 00:51:52,2616.91,Utilities,"Columbus, OH",Mobile - Android,0.45,False
TX_EECF1319E91D,CUST_7C12B8AC,2025-03-12 05:35:51,992.88,Gas Station,"Charlotte, NC",Mobile - iOS,0.241,False
TX_CE23DD4F4616,CUST_AB0C3D95,2023-05-17 13:03:09,826.8,Insurance,"San Jose, CA",Desktop - Windows,0.037,False
TX_41FC58B2F7D7,CUST_A6BD90F1,2022-07-10 20:25:00,152.63,Travel,"San Antonio, TX",Tablet - iOS,0.151,False
TX_5ED92835B79C,CUST_8385319A,2025-09-22 23:01:37,2238.63,Gambling,"Charlotte, NC",Desktop - Windows,0.525,False
TX_0736050F2901,CUST_978DFDC2,2023-03-03 21:11:26,645.14,Jewelry,"Austin, TX",Mobile - Android,0.045,False
TX_238BDF8BCC4D,CUST_54BC0415,2024-08-21 13:05:41,470.96,Insurance,"Seattle, WA",Mobile - iOS,0.194,False
TX_C2EC2E0AB918,CUST_D7536050,2022-10-02 08:22:52,1773.82,Jewelry,"Houston, TX",POS Terminal,0.107,False
TX_C3D425EC3A7C,CUST_B3203FEA,2022-08-06 18:42:07,326.47,Money Transfer,"Denver, CO",Mobile - Android,0.234,False
TX_78E4A7893122,CUST_7373A183,2025-01-11 12:48:44,292.68,Money Transfer,"Columbus, OH",Tablet - iOS,0.296,False
TX_AE95D18C4F33,CUST_BC08DED9,2024-11-18 21:26:08,44143.23,Wire Transfer,"Indianapolis, IN",Tablet - iOS,0.891,True
TX_833A0B1DB1A0,CUST_6583D27F,2024-11-12 23:14:28,822.66,Money Transfer,"Chicago, IL",Mobile - Android,0.464,False
TX_A6B8E7FDCB59,CUST_39CDA39B,2023-08-21 19:54:36,139.32,Cryptocurrency,"San Jose, CA",Mobile - iOS,0.21,False
TX_556862ED9F98,CUST_5B23A317,2024-12-19 06:25:38,962.33,Online Shopping,"San Antonio, TX",Tablet - Android,0.196,False
TX_7048B58D5E59,CUST_11ED91D5,2025-01-11 08:32:27,277.71,Restaurant,"Indianapolis, IN",Desktop - Windows,0.023,False
TX_92A746C2A30C,CUST_F2D941B9,2024-12-16 13:20:17,437.38,Online Shopping,"New York, NY",Desktop - Windows,0.013,False
TX_A3DF89AE2222,CUST_D6AA3B39,2023-02-13 23:46:31,2240.5,Retail,"Jacksonville, FL",Tablet - Android,0.25,False
TX_B313FB66AB3C,CUST_1DB955E5,2023-03-23 00:03:01,27.99,Foreign Transaction,"Fort Worth, TX",Desktop - Mac,0.309,False
TX_DB1D5D56C4C2,CUST_FB57858A,2024-04-05 14:15:37,64.25,Foreign Transaction,"Indianapolis, IN",Mobile - Android,0.124,False
TX_082B70C981DA,CUST_814DC7C4,2024-04-11 00:01:37,4266.93,Online Shopping,"Tehran, Iran",Desktop - Mac,0.887,True
TX_9DEFBAB461A5,CUST_6CB5989D,2025-04-06 21:34:49,581.4,Gambling,"Boston, MA",Mobile - iOS,0.278,False
TX_BD745E897EC7,CUST_18F3DBDD,2023-11-21 09:34:53,4719.73,Money Transfer,"Columbus, OH",Tablet - iOS,0.578,False
TX_D3566DA081CF,CUST_7B7F6B0B,2022-04-14 00:58:38,817.78,Foreign Transaction,"Dallas, TX",Desktop - Mac,0.2,False
TX_AB1AD794980B,CUST_814DC7C4,2022-07-18 23:53:15,504.16,Wire Transfer,"Pyongyang, North Korea",Web Browser,0.779,True
TX_1A7EF4EFB321,CUST_9A889354,2023-06-15 10:32:09,761.64,Insurance,"Phoenix, AZ",Mobile - iOS,0.038,False
TX_B099C842E043,CUST_5357AD40,2025-09-23 00:04:23,211.42,Healthcare,"Dallas, TX",POS Terminal,0.232,False
