alert_id,transaction_id,customer_id,alert_type,alert_timestamp,analyst_id,analyst_decision,decision_timestamp,time_to_decision_hours,notes,false_positive
ALERT_F4913DF144,TX_5938997C3155,CUST_64BF94E8,"critical_high_risk, high_risk_merchant",2022-09-15 04:43:05,David Kim,escalate,2022-09-15 06:43:05,2,"Location check performed: Philadelphia, PA. escalate",False
ALERT_C7DFD0DFC8,TX_E70F1AF19EAD,CUST_1766CA3D,"critical_high_risk, high_risk_customer",2023-07-29 18:20:53,Sarah Chen,approve_with_monitoring,2023-07-30 02:20:53,8,"Location check performed: Tehran, Iran. approve with monitoring",False
ALERT_325D1B89E5,TX_C334E0D848A9,CUST_F25D3F1F,high_risk_customer,2023-07-21 02:43:04,Michael Rodriguez,approve,2023-07-21 20:43:04,18,Customer verification completed. Amount $1526.55 - approve,False
ALERT_663B029DB2,TX_463B7E102021,CUST_3C2ED301,high_risk_customer,2022-05-28 11:49:41,Robert Johnson,approve,2022-05-29 01:49:41,14,Customer verification completed. Amount $4444.93 - approve,False
ALERT_24807DFDCA,TX_85CBF4F1B1B4,CUST_4AB3EAFF,"high_risk_merchant, high_risk_customer",2022-02-10 21:31:29,Sarah Chen,approve,2022-02-11 19:31:29,22,Risk score 0.688 reviewed. approve,False
ALERT_FDAA99DE62,TX_D5A99381B1AC,CUST_54A638F6,"critical_high_risk, large_transaction",2024-03-25 15:41:32,Michael Rodriguez,approve_with_monitoring,2024-03-26 03:41:32,12,Risk score 0.966 reviewed. approve with monitoring,False
ALERT_9CADBD06F7,TX_7671753140AF,CUST_14B48CBF,high_risk_customer,2025-04-30 14:29:07,Robert Johnson,approve_with_monitoring,2025-05-02 18:29:07,52,Reviewed transaction for Gambling - approve with monitoring,False
ALERT_1ECB65B6A8,TX_FBA32FE4DE7E,CUST_659535B2,high_risk_customer,2024-10-24 03:41:26,Michael Rodriguez,approve,2024-10-26 03:41:26,48,Risk score 0.605 reviewed. approve,False
ALERT_E735D70E17,TX_D3536E861262,CUST_0ED28E48,"critical_high_risk, large_transaction",2024-04-04 01:07:29,David Kim,deny,2024-04-04 03:07:29,2,Risk score 0.882 reviewed. deny,False
ALERT_A9211F8591,TX_187BEF0C9909,CUST_70286A15,"critical_high_risk, large_transaction",2023-12-03 05:42:26,Lisa Anderson,approve_with_monitoring,2023-12-03 09:42:26,4,Reviewed transaction for Utilities - approve with monitoring,False
ALERT_4875AA5463,TX_17AD680B32B4,CUST_A6E105FD,"critical_high_risk, large_transaction",2022-06-02 08:42:33,Jessica Martinez,approve_with_monitoring,2022-06-02 15:42:33,7,Reviewed transaction for Wire Transfer - approve with monitoring,False
ALERT_3A82B77071,TX_7C9A24183D60,CUST_BA575E2F,high_risk_merchant,2024-03-08 00:12:00,Emily Thompson,approve,2024-03-09 01:12:00,25,Customer verification completed. Amount $2641.43 - approve,False
ALERT_B7CC6EA9D1,TX_5E6437A588C1,CUST_90499ABE,"critical_high_risk, large_transaction",2025-11-03 07:38:43,Sarah Chen,SAR_filed,2025-11-03 16:38:43,9,Customer verification completed. Amount $80616.47 - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_EB1A5AD243,TX_0E4CA5BB4068,CUST_567A5403,"critical_high_risk, high_risk_merchant",2025-02-05 02:47:55,Jessica Martinez,approve_with_monitoring,2025-02-05 06:47:55,4,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_2B22D6EED5,TX_C6A5631D73FE,CUST_6646A1AD,high_risk_customer,2023-07-22 05:07:21,Maria Garcia,approve,2023-07-23 11:07:21,30,Risk score 0.641 reviewed. approve,True
ALERT_F77DE0C1B1,TX_905A8DF4A89E,CUST_D5C3A096,high_risk_merchant,2023-04-30 01:14:14,David Kim,escalate,2023-05-01 11:14:14,34,Reviewed transaction for Cryptocurrency - escalate,False
ALERT_C34CA323C7,TX_C39F410BC93E,CUST_039A19C3,"large_transaction, high_risk_customer",2023-06-25 10:07:49,Michael Rodriguez,deny,2023-06-26 09:07:49,23,Risk score 0.745 reviewed. deny,False
ALERT_2C78B0EB8A,TX_56EE3D1BF199,CUST_19224E78,"critical_high_risk, large_transaction",2022-06-24 01:28:48,James Wilson,approve_with_monitoring,2022-06-24 04:28:48,3,"Location check performed: Beijing, China. approve with monitoring",False
ALERT_A59285B704,TX_29EE0B170B6E,CUST_4CF8C15B,"large_transaction, high_risk_customer",2025-06-17 18:59:14,William Taylor,approve_with_monitoring,2025-06-18 01:59:14,7,Reviewed transaction for Retail - approve with monitoring,False
ALERT_BDEDC3E3D0,TX_8534803B69DB,CUST_283F7B41,"high_risk_merchant, high_risk_customer",2022-09-24 05:07:15,Sarah Chen,escalate,2022-09-25 15:07:15,34,Customer verification completed. Amount $4593.56 - escalate,False
ALERT_C9835CC45D,TX_CE1F2BCE6005,CUST_9C483560,"critical_high_risk, large_transaction",2024-08-13 10:41:47,Sarah Chen,deny,2024-08-13 17:41:47,7,Risk score 0.965 reviewed. deny,False
ALERT_C306A047CC,TX_0A343993C7E7,CUST_0BF9A5EF,"critical_high_risk, large_transaction",2023-04-15 04:25:31,Michael Rodriguez,deny,2023-04-15 12:25:31,8,Risk score 0.891 reviewed. deny,False
ALERT_4083F40A4A,TX_B73E3C363E07,CUST_97BBD1B1,"high_risk_merchant, high_risk_customer",2025-07-13 10:55:19,Maria Garcia,approve,2025-07-13 20:55:19,10,Customer verification completed. Amount $2365.96 - approve,True
ALERT_EF1A77F29D,TX_968AE4508E20,CUST_3691D45D,"critical_high_risk, high_risk_merchant",2022-10-11 04:23:16,Maria Garcia,escalate,2022-10-11 13:23:16,9,Customer verification completed. Amount $4621.93 - escalate,False
ALERT_45B1CFA82B,TX_E8538EC2D06A,CUST_0ED28E48,high_risk_customer,2022-06-29 04:20:14,David Kim,approve,2022-06-29 18:20:14,14,Customer verification completed. Amount $4082.04 - approve,True
ALERT_2FC1A8258E,TX_D8722439303C,CUST_3275FF2E,"high_risk_merchant, high_risk_customer",2025-08-28 13:38:28,Sarah Chen,approve_with_monitoring,2025-08-30 12:38:28,47,Reviewed transaction for Cryptocurrency - approve with monitoring,False
ALERT_E7FB82A620,TX_D710E77394B1,CUST_742A92FC,"large_transaction, high_risk_customer",2023-03-08 11:26:18,William Taylor,approve_with_monitoring,2023-03-10 20:26:18,57,Risk score 0.721 reviewed. approve with monitoring,False
ALERT_E0506567F4,TX_BCB0B968319F,CUST_A4B83E9A,"high_risk_customer, geographic_risk",2025-05-29 17:13:26,Lisa Anderson,approve,2025-06-01 17:13:26,72,Reviewed transaction for Utilities - approve,False
ALERT_C008254A1A,TX_7772580FCCE4,CUST_E973F83E,"high_risk_customer, geographic_risk",2023-04-01 06:54:59,Robert Johnson,escalate,2023-04-03 14:54:59,56,Reviewed transaction for Foreign Transaction - escalate,False
ALERT_8E4AC3BA2A,TX_E4CE7D153B23,CUST_445CC0B4,"critical_high_risk, large_transaction",2024-06-29 15:48:55,Lisa Anderson,approve_with_monitoring,2024-06-29 22:48:55,7,"Location check performed: Lagos, Nigeria. approve with monitoring",False
ALERT_650628F212,TX_A1379E949304,CUST_54A638F6,"critical_high_risk, large_transaction",2023-06-23 12:19:25,David Kim,SAR_filed,2023-06-23 16:19:25,4,"Location check performed: Caracas, Venezuela. SAR filed - Suspicious Activity Report filed with FinCEN",False
ALERT_1A9EE3CBCE,TX_A30F18DA5266,CUST_2D824F96,general_risk_alert,2025-01-25 04:56:08,Maria Garcia,approve,2025-01-26 22:56:08,42,Customer verification completed. Amount $8199.84 - approve,False
ALERT_786E579BD6,TX_A6F06DDC12DC,CUST_51AD0864,"high_risk_merchant, high_risk_customer",2025-06-02 18:04:26,Emily Thompson,approve,2025-06-04 23:04:26,53,Risk score 0.643 reviewed. approve,True
ALERT_2702DD0DBE,TX_4CF540A16B5A,CUST_1766CA3D,"large_transaction, high_risk_customer",2023-04-13 21:11:21,Lisa Anderson,escalate,2023-04-15 15:11:21,42,Reviewed transaction for Foreign Transaction - escalate,False
ALERT_0A58238EBC,TX_17CE300BA8C8,CUST_9D5631A5,"critical_high_risk, high_risk_merchant",2024-11-06 22:09:36,Sarah Chen,approve_with_monitoring,2024-11-07 05:09:36,7,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_61A638558A,TX_7025E6A02B9E,CUST_1582DFD8,large_transaction,2022-02-09 00:23:56,James Wilson,approve,2022-02-09 03:23:56,3,Customer verification completed. Amount $12699.01 - approve,False
ALERT_2C3D59B77F,TX_5E170D7287F8,CUST_CE6DF88B,"critical_high_risk, large_transaction",2022-09-22 07:20:02,Lisa Anderson,deny,2022-09-22 12:20:02,5,Risk score 0.839 reviewed. deny,False
ALERT_D5110D7531,TX_6D0B127140FF,CUST_C9B00034,"critical_high_risk, large_transaction",2022-07-14 15:26:19,James Wilson,escalate,2022-07-14 19:26:19,4,Customer verification completed. Amount $95083.38 - escalate,False
ALERT_5E2DAE3456,TX_442A00D0B823,CUST_760A8C60,"critical_high_risk, large_transaction",2024-07-08 18:51:35,Michael Rodriguez,deny,2024-07-09 06:51:35,12,Risk score 0.975 reviewed. deny,False
ALERT_81B81D9011,TX_24EC5BCE902B,CUST_1909749C,large_transaction,2023-11-04 22:25:59,Emily Thompson,approve,2023-11-05 12:25:59,14,Reviewed transaction for Healthcare - approve,True
ALERT_FF722E077C,TX_584F3BE2C913,CUST_615248A9,high_risk_merchant,2025-07-28 22:55:36,James Wilson,approve,2025-07-30 16:55:36,42,Reviewed transaction for Cryptocurrency - approve,True
ALERT_4234B676FE,TX_8BC1CB14488D,CUST_90499ABE,"critical_high_risk, large_transaction",2025-01-03 08:00:28,Jessica Martinez,approve_with_monitoring,2025-01-03 16:00:28,8,Customer verification completed. Amount $72719.02 - approve with monitoring,False
ALERT_7C90481228,TX_5791BA7E53B0,CUST_6F093EB6,"high_risk_merchant, high_risk_customer",2024-10-06 02:41:33,Jessica Martinez,approve,2024-10-06 20:41:33,18,Customer verification completed. Amount $263.05 - approve,False
ALERT_4C1DFEBF7B,TX_9A4F87363200,CUST_814DC7C4,"critical_high_risk, high_risk_customer",2024-08-23 00:44:32,Lisa Anderson,deny,2024-08-23 06:44:32,6,"Location check performed: Tehran, Iran. deny",False
ALERT_2E2306ED3F,TX_BF307EC24179,CUST_70286A15,"critical_high_risk, large_transaction",2024-06-22 23:37:06,James Wilson,deny,2024-06-23 11:37:06,12,Customer verification completed. Amount $20490.40 - deny,False
ALERT_6982AFCEA1,TX_5D0724FBEA1F,CUST_83367B6A,"large_transaction, high_risk_customer",2023-05-26 16:38:01,Sarah Chen,deny,2023-05-29 03:38:01,59,Customer verification completed. Amount $85626.66 - deny,False
ALERT_C5C94FD99F,TX_8AB56B3F480C,CUST_D76CE945,"large_transaction, high_risk_customer",2024-01-13 21:54:15,Sarah Chen,approve_with_monitoring,2024-01-14 18:54:15,21,Risk score 0.717 reviewed. approve with monitoring,False
ALERT_A3269E34E1,TX_C580E8BDE4D1,CUST_7F90DE26,"high_risk_merchant, high_risk_customer",2023-01-09 06:19:13,Emily Thompson,escalate,2023-01-10 23:19:13,41,Risk score 0.639 reviewed. escalate,False
ALERT_D813E275C4,TX_82A3B0AF5FB0,CUST_2D026AE9,"large_transaction, high_risk_customer",2023-01-30 19:56:41,Maria Garcia,approve_with_monitoring,2023-02-02 04:56:41,57,Reviewed transaction for Retail - approve with monitoring,False
ALERT_402DA6093C,TX_94FE317F0EC4,CUST_3AD3A7A2,"large_transaction, high_risk_customer",2023-10-28 17:53:44,Robert Johnson,escalate,2023-10-29 21:53:44,28,"Location check performed: Jacksonville, FL. escalate",False
ALERT_CA4BB7EBFF,TX_9743F0EFE74D,CUST_A0BEFF7C,high_risk_customer,2025-04-30 00:28:02,Michael Rodriguez,approve,2025-05-01 05:28:02,29,Reviewed transaction for Foreign Transaction - approve,False
ALERT_9B9220D711,TX_F1A6ACBE2F02,CUST_53305CE6,"critical_high_risk, large_transaction",2024-01-24 06:04:30,James Wilson,deny,2024-01-24 10:04:30,4,Risk score 1.000 reviewed. deny,False
ALERT_05724FE113,TX_379D8F7365DE,CUST_414BBB86,"large_transaction, high_risk_customer",2024-10-26 22:59:44,Jessica Martinez,approve_with_monitoring,2024-10-29 02:59:44,52,Risk score 0.793 reviewed. approve with monitoring,False
ALERT_B707D712AD,TX_B0A54A9D5E2F,CUST_0ED28E48,"high_risk_merchant, high_risk_customer",2022-09-26 17:26:45,Maria Garcia,approve,2022-09-29 14:26:45,69,"Location check performed: Indianapolis, IN. approve",True
ALERT_B1739440FB,TX_6E9F41964F44,CUST_FDD4BBB1,"high_risk_merchant, high_risk_customer",2022-11-13 22:28:16,Jessica Martinez,approve_with_monitoring,2022-11-14 13:28:16,15,Reviewed transaction for Cryptocurrency - approve with monitoring,False
ALERT_20FA4D0708,TX_DEAD7E329BA7,CUST_6C237A8D,"large_transaction, high_risk_customer",2022-09-13 12:23:24,William Taylor,approve_with_monitoring,2022-09-16 07:23:24,67,Risk score 0.790 reviewed. approve with monitoring,False
ALERT_C70603A5D2,TX_9C3FDBF7845D,CUST_14B48CBF,"large_transaction, high_risk_customer",2023-04-12 10:12:49,Sarah Chen,approve_with_monitoring,2023-04-14 03:12:49,41,"Location check performed: Pyongyang, North Korea. approve with monitoring",False
ALERT_7A778C7993,TX_DEFC82066D6A,CUST_FDD4BBB1,"large_transaction, high_risk_customer",2024-04-21 11:25:00,Sarah Chen,approve_with_monitoring,2024-04-21 15:25:00,4,Risk score 0.770 reviewed. approve with monitoring,False
ALERT_EB7084DB28,TX_BB7CABB16F1D,CUST_EA15658D,high_risk_customer,2022-03-08 08:34:22,Michael Rodriguez,approve_with_monitoring,2022-03-10 22:34:22,62,"Location check performed: San Antonio, TX. approve with monitoring",False
ALERT_295A8072F5,TX_A4DEBBAC1BEC,CUST_88951F84,"high_risk_merchant, high_risk_customer",2024-04-21 23:21:37,Michael Rodriguez,approve_with_monitoring,2024-04-22 09:21:37,10,Customer verification completed. Amount $1871.01 - approve with monitoring,False
ALERT_F7C4B04E65,TX_9F26BF7481F3,CUST_88951F84,"large_transaction, high_risk_customer",2024-03-17 10:36:31,William Taylor,approve,2024-03-18 19:36:31,33,Risk score 0.672 reviewed. approve,False
ALERT_862FC3640A,TX_A93D2F88177B,CUST_76ABA1C3,"high_risk_merchant, high_risk_customer",2025-04-12 11:14:49,Michael Rodriguez,deny,2025-04-13 22:14:49,35,Reviewed transaction for Money Transfer - deny,False
ALERT_A4A0E15631,TX_987067866B48,CUST_83367B6A,"large_transaction, high_risk_customer",2023-07-01 11:39:30,David Kim,escalate,2023-07-04 08:39:30,69,Risk score 0.754 reviewed. escalate,False
ALERT_0BDAF9FC19,TX_F7FDEC23412F,CUST_945604A0,high_risk_customer,2024-08-14 00:07:07,Robert Johnson,deny,2024-08-15 10:07:07,34,Customer verification completed. Amount $1610.45 - deny,False
ALERT_379E73FC37,TX_D4CFA6A411CE,CUST_01CEB8E2,"critical_high_risk, large_transaction",2024-07-14 20:37:27,Maria Garcia,SAR_filed,2024-07-15 01:37:27,5,"Location check performed: Dallas, TX. SAR filed - Suspicious Activity Report filed with FinCEN",False
ALERT_5187F0341E,TX_3D41E60FF4E4,CUST_1EEB6AB5,"high_risk_merchant, high_risk_customer",2025-01-26 09:36:44,Maria Garcia,escalate,2025-01-26 13:36:44,4,Customer verification completed. Amount $2363.04 - escalate,False
ALERT_E89D976859,TX_1ACB4505791E,CUST_7A692691,"critical_high_risk, large_transaction",2022-12-12 14:27:28,David Kim,escalate,2022-12-13 01:27:28,11,Risk score 0.898 reviewed. escalate,False
ALERT_7CF0041BAE,TX_6261D2D7CE8D,CUST_6C237A8D,"critical_high_risk, large_transaction",2025-06-15 21:15:55,William Taylor,approve_with_monitoring,2025-06-16 00:15:55,3,Risk score 0.870 reviewed. approve with monitoring,False
ALERT_4DEB5B54BD,TX_7AED6CEAED02,CUST_1766CA3D,"high_risk_merchant, high_risk_customer",2023-05-02 22:13:36,Emily Thompson,escalate,2023-05-03 10:13:36,12,Reviewed transaction for Wire Transfer - escalate,False
ALERT_EC7D074BBA,TX_17F45DB95907,CUST_7F90DE26,"large_transaction, high_risk_customer",2023-10-30 02:40:36,Robert Johnson,escalate,2023-10-30 23:40:36,21,Customer verification completed. Amount $97391.02 - escalate,False
ALERT_EDCA2AC0D5,TX_1D6928086C61,CUST_BE3A428D,"high_risk_merchant, high_risk_customer",2025-07-09 15:30:46,Lisa Anderson,approve,2025-07-12 14:30:46,71,"Location check performed: Pyongyang, North Korea. approve",False
ALERT_9B2F75D305,TX_F2DE10A3B306,CUST_7C567880,"critical_high_risk, large_transaction",2024-04-27 11:21:32,Michael Rodriguez,escalate,2024-04-27 17:21:32,6,Risk score 0.891 reviewed. escalate,False
ALERT_0A3383A0E8,TX_982D97C71DD9,CUST_A1C2CEA8,high_risk_customer,2024-08-14 00:42:31,James Wilson,approve,2024-08-15 12:42:31,36,Risk score 0.624 reviewed. approve,False
ALERT_968BFB737C,TX_964C9C15CB3E,CUST_C9B00034,"critical_high_risk, large_transaction",2025-05-13 12:19:27,James Wilson,deny,2025-05-13 14:19:27,2,Reviewed transaction for Gambling - deny,False
ALERT_504D41E9A9,TX_DEF833723453,CUST_18F3DBDD,"large_transaction, high_risk_customer",2022-09-05 17:08:46,Lisa Anderson,approve,2022-09-06 18:08:46,25,Reviewed transaction for Foreign Transaction - approve,False
ALERT_B92F0BBD14,TX_AFEB1A8C9A7D,CUST_6ED66F10,"critical_high_risk, large_transaction",2024-10-02 08:30:32,James Wilson,approve_with_monitoring,2024-10-02 14:30:32,6,Risk score 0.824 reviewed. approve with monitoring,False
ALERT_B78401238C,TX_0C66C3FE5553,CUST_90499ABE,"large_transaction, high_risk_customer",2022-01-17 07:36:41,Emily Thompson,escalate,2022-01-18 17:36:41,34,"Location check performed: Los Angeles, CA. escalate",False
ALERT_008845251B,TX_12ECDE9B1F85,CUST_5D82253B,"critical_high_risk, large_transaction",2024-09-23 23:37:30,Lisa Anderson,escalate,2024-09-24 02:37:30,3,"Location check performed: Moscow, Russia. escalate",False
ALERT_ED6150291F,TX_EF8E3A4CC18D,CUST_1EEB6AB5,"high_risk_customer, geographic_risk",2022-01-15 02:13:52,Michael Rodriguez,approve_with_monitoring,2022-01-15 06:13:52,4,Risk score 0.764 reviewed. approve with monitoring,False
ALERT_0F3A2B4332,TX_7D008F95E9BF,CUST_7B33F7FE,"critical_high_risk, large_transaction",2023-07-14 22:40:36,David Kim,SAR_filed,2023-07-15 09:40:36,11,Risk score 0.928 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_215518B71C,TX_859D3E528CE8,CUST_7A692691,"high_risk_merchant, high_risk_customer",2023-09-29 04:39:58,Michael Rodriguez,approve_with_monitoring,2023-09-30 13:39:58,33,Risk score 0.792 reviewed. approve with monitoring,False
ALERT_1F91AAFB7F,TX_C0397BF6DD4C,CUST_9FDBF764,"large_transaction, high_risk_customer",2025-05-18 11:37:15,Robert Johnson,approve_with_monitoring,2025-05-20 06:37:15,43,Reviewed transaction for Travel - approve with monitoring,False
ALERT_AFA1EF651A,TX_22E32185667E,CUST_A4B46670,"critical_high_risk, large_transaction",2024-04-29 04:49:04,Emily Thompson,approve_with_monitoring,2024-04-29 14:49:04,10,Reviewed transaction for Jewelry - approve with monitoring,False
ALERT_B224A1435B,TX_93D24715E443,CUST_6F093EB6,"high_risk_merchant, high_risk_customer",2023-01-22 22:02:47,Michael Rodriguez,approve_with_monitoring,2023-01-25 07:02:47,57,Risk score 0.672 reviewed. approve with monitoring,False
ALERT_A571153833,TX_46A8CA8F9EEC,CUST_5CFD9CFB,"high_risk_merchant, high_risk_customer",2022-07-23 00:38:26,David Kim,approve_with_monitoring,2022-07-24 02:38:26,26,Customer verification completed. Amount $1778.86 - approve with monitoring,False
ALERT_2D952E18D5,TX_6674B93E2285,CUST_4AB3EAFF,"critical_high_risk, high_risk_merchant",2024-08-08 04:42:05,David Kim,approve_with_monitoring,2024-08-08 15:42:05,11,Risk score 0.838 reviewed. approve with monitoring,False
ALERT_F04AC3DF14,TX_B5E648B14852,CUST_B486A316,high_risk_merchant,2024-10-14 22:35:57,James Wilson,approve,2024-10-17 07:35:57,57,Risk score 0.634 reviewed. approve,False
ALERT_F4AE0BED65,TX_89088B9A83F7,CUST_7A692691,high_risk_customer,2023-11-20 00:59:51,James Wilson,approve,2023-11-22 19:59:51,67,Risk score 0.612 reviewed. approve,False
ALERT_0310D0772F,TX_41BE67EDA20D,CUST_7948CCAE,"critical_high_risk, high_risk_customer",2022-07-23 02:10:35,Emily Thompson,approve_with_monitoring,2022-07-23 07:10:35,5,"Location check performed: Lagos, Nigeria. approve with monitoring",False
ALERT_48E81B3C2E,TX_EACA2D715FD7,CUST_177002A8,"critical_high_risk, large_transaction",2023-03-07 10:44:16,Emily Thompson,escalate,2023-03-07 16:44:16,6,Customer verification completed. Amount $77680.76 - escalate,False
